0 0
1000 25.493986845
2000 68.6208870411
3000 129.195719957
4000 209.826632023
5000 312.494133949
6000 436.239907026
7000 581.109082937
8000 748.858942986
9000 938.532039881
10000 1150.83266091
11000 1389.83444095
12000 1652.65844297
13000 1937.83713484
14000 2247.17404294
15000 2579.64351702
16000 2936.83727288
17000 3316.38165402
18000 3716.64089298
19000 4141.20172596
20000 4587.20909882
21000 5062.28097701
22000 5559.69815683
23000 6080.10216403
24000 6627.46341395
25000 7197.25678992
