0 0
1000 21.7580931187
2000 59.662140131
3000 112.645270109
4000 186.02818203
5000 279.833104134
6000 400.743632078
7000 559.114315033
8000 741.382184029
9000 946.497494221
10000 1187.39457822
11000 1483.48685408
12000 1809.04220605
13000 2174.22986221
14000 2582.63214302
15000 3024.12259221
16000 3503.09240317
17000 4024.58665419
18000 4569.4797101
19000 5161.15868807
20000 5761.931602
21000 6372.77619123
22000 7024.57658315
23000 7694.50113201
24000 8393.57002807
25000 9103.22128916
