0 0
1000 18.2599890232
2000 49.296079874
3000 92.8672327995
4000 149.247555971
5000 218.522426844
6000 299.278301001
7000 392.645059824
8000 498.761928797
9000 617.718211889
10000 758.659776926
11000 935.12439394
12000 1128.71622491
13000 1339.13757682
14000 1566.29362988
15000 1811.50759101
16000 2073.96103787
17000 2351.78870797
18000 2639.60511994
19000 2944.08703899
20000 3266.39564896
21000 3604.76578999
22000 3960.35639286
23000 4332.03887391
24000 4723.13209295
25000 5133.1724968
