0 0
1000 31.154599905
2000 85.3908770084
3000 160.820072889
4000 264.157209873
5000 395.01430583
6000 554.661062956
7000 740.736217022
8000 951.1251719
9000 1191.202636
10000 1467.20639896
11000 1795.56644201
12000 2155.73692489
13000 2547.52794981
14000 2968.67234898
15000 3421.35576296
16000 3907.58826089
17000 4426.58107996
18000 4976.43557596
19000 5555.63233304
20000 6165.54298091
21000 6807.93399596
22000 7482.163167
23000 8190.62888384
24000 8930.42447495
25000 9704.73329902
